material_id;icsd_id;icsd_ids;spacegroup;crystal_system;volume;nsites;unit_cell_formula;pretty_formula;elements;nelements;energy;energy_per_atom;formation_energy_per_atom;e_above_hull;band_gap;is_hubbard;hubbards;is_compatible;elasticity;piezo;diel;density;total_magnetization;oxide_type;warnings;task_ids;tags;has_band_structure
mp-13089;;[160882];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imm2', 'number': 44, 'point_group': 'mm2', 'crystal_system': 'orthorhombic', 'hall': 'I 2 -2'};orthorhombic;176.50575074504184;6;{'Cu': 2.0, 'Sn': 1.0, 'Te': 3.0};Cu2SnTe3;['Cu', 'Sn', 'Te'];3;-22.46291512;-3.743819186666667;-0.1403840016666671;0.0160597833333335;0.0;False;{};True;{'G_Reuss': 19.0, 'G_VRH': 20.0, 'G_Voigt': 21.0, 'G_Voigt_Reuss_Hill': 20.0, 'K_Reuss': 46.0, 'K_VRH': 46.0, 'K_Voigt': 46.0, 'K_Voigt_Reuss_Hill': 46.0, 'elastic_anisotropy': 0.75, 'elastic_tensor': [[61.0, 36.0, 39.0, 0.0, 0.0, 0.0], [36.0, 80.0, 23.0, 0.0, 0.0, 0.0], [39.0, 23.0, 75.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 13.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 26.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 27.0]], 'homogeneous_poisson': 0.31, 'poisson_ratio': 0.31, 'universal_anisotropy': 0.75, 'elastic_tensor_original': [[75.08457779040437, 39.107007871135664, 22.940452972729126, 0.0, 0.0, 0.0], [38.564077938182095, 61.046700928472596, 35.827988591769724, 0.0, 0.0, 0.0], [23.075333165539902, 35.96459635120934, 80.11833248222432, 0.0, 0.0, 0.0], [-0.00028788332169176, -0.00025027332321255494, -0.0002261533241882336, 27.425310310968364, 0.0, 0.0], [-0.004130168828089923, -0.0007649269511933204, -0.005776219832677199, 0.0, 13.157336928841998, 0.0], [3.257660550374916e-05, 6.180664527080423e-05, 7.995003040966953e-05, 0.0, 0.0, 26.43456804197434]], 'compliance_tensor': [[30.2, -9.9, -12.6, 0.0, 0.0, 0.0], [-9.9, 16.9, -0.1, 0.0, 0.0, 0.0], [-12.6, -0.1, 19.8, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 76.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 37.8, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 36.5]], 'warnings': [], 'nsites': 6};;;5.913791329386556;2.14e-05;None;[];['mp-906144', 'mp-919981', 'mp-918977', 'mp-13089', 'mp-1115770', 'mp-1435081', 'mp-1596862', 'mp-1702999'];['Dicopper tin telluride'];True
mp-14206;;[32016];"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}";trigonal;231.25050589189576;8;{'K': 3.0, 'Ag': 3.0, 'As': 2.0};K3Ag3As2;['Ag', 'As', 'K'];3;-24.055318;-3.00691475;-0.3636897336249998;0.0;1.2928;False;{};True;;;{'e_electronic': [[8.584210112367037, 4.755691814967401e-07, -3.4767774366743078e-09], [4.755691813796533e-07, 8.58420947883368, 5.43394336194325e-07], [-3.4767776165223257e-09, 5.43394336194325e-07, 6.530057408799255]], 'e_total': [[14.7645138882175, 8.179608488702612e-07, -7.589417198177757e-09], [8.179608488205944e-07, 14.764512798564297, 9.34617526038295e-07], [-7.589417340079457e-09, 9.34617526038295e-07, 14.254357312800824]], 'n': 2.8106035532129616, 'poly_electronic': 7.899492333333324, 'poly_total': 14.594461333194209};4.24194242462473;0.0383943;None;[];['mp-713546', 'mp-715813', 'mp-704552', 'mp-14206', 'mp-1141423', 'mp-1417641', 'mp-1602086', 'mp-1699160'];['Potassium silver arsenide (3/3/2)'];True
mp-1490;;[655053, 104616, 606018, 606030, 57498];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_13', 'number': 198, 'point_group': '23', 'crystal_system': 'cubic', 'hall': 'P 2ac 2ab 3'};cubic;351.09643229141955;20;{'Al': 4.0, 'Au': 16.0};AlAu4;['Al', 'Au'];2;-71.58325653;-3.5791628265;-0.2109424285000002;0.0;0.0;False;{};True;{'G_Reuss': 13.0, 'G_VRH': 16.0, 'G_Voigt': 19.0, 'G_Voigt_Reuss_Hill': 16.0, 'K_Reuss': 127.0, 'K_VRH': 127.0, 'K_Voigt': 127.0, 'K_Voigt_Reuss_Hill': 127.0, 'elastic_anisotropy': 2.27, 'elastic_tensor': [[136.0, 122.0, 122.0, 0.0, 0.0, 0.0], [122.0, 136.0, 122.0, 0.0, 0.0, 0.0], [122.0, 122.0, 136.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 26.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 26.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 26.0]], 'homogeneous_poisson': 0.44, 'poisson_ratio': 0.44, 'universal_anisotropy': 2.27, 'elastic_tensor_original': [[136.3302892053252, 121.67787082503972, 121.93789910140553, 0.0, 0.0, 0.0], [121.9520556310972, 136.32925267951595, 121.67235958904763, 0.0, 0.0, 0.0], [121.67861317788572, 121.93763200186727, 136.3315468203111, 0.0, 0.0, 0.0], [0.006635910345398242, 0.0004200703418363705, 0.0013238607976382903, 26.205720611308575, 0.0, 0.0], [0.0001334166130156732, 8.933410216460968e-06, 3.398993647727781e-05, 0.0, 26.362777642080435, 0.0], [0.003433258492362408, 0.006118186472247476, 0.010210175324940856, 0.0, 0.0, 26.20689495496714]], 'compliance_tensor': [[46.8, -22.1, -22.1, 0.0, 0.0, 0.0], [-22.1, 46.8, -22.1, 0.0, 0.0, 0.0], [-22.1, -22.1, 46.8, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 38.1, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 38.1, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 38.1]], 'warnings': [], 'nsites': 20};;;15.41555544322746;3.865e-05;None;[];['mp-929409', 'mp-912637', 'mp-929051', 'mp-1490', 'mp-1115827', 'mp-1436328', 'mp-1584332', 'mp-1670254'];['Aluminum gold (1/4) - HT, HP', 'Aluminium gold (1/4) - HT', 'Aluminium gold (1/4)'];True
mp-14972;;[75340];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3cm', 'number': 185, 'point_group': '6mm', 'crystal_system': 'hexagonal', 'hall': 'P 6c -2'};hexagonal;1339.9007639694678;96;{'Ba': 18.0, 'Sc': 6.0, 'B': 18.0, 'O': 54.0};Ba3Sc(BO3)3;['B', 'Ba', 'O', 'Sc'];4;-737.95876508;-7.687070469583333;-3.2909115484114597;0.0;3.4742;False;{};True;;;;4.7095719796067375;0.0208690333333333;oxide;[];['mp-731970', 'mp-750406', 'mp-743081', 'mp-14972', 'mp-1324313'];['Tribarium scandium tris(borate)'];True
mp-14973;;[75353];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'};monoclinic;1053.9829729192172;76;{'O': 52.0, 'P': 12.0, 'Mo': 8.0, 'Ag': 4.0};AgMo2P3O13;['Ag', 'Mo', 'O', 'P'];4;-530.89074332;-6.98540451736842;-2.306704095541978;0.0;2.112;True;{'O': 0.0, 'P': 0.0, 'Mo': 4.38, 'Ag': 0.0};True;;;;3.78534462525618;2.00001915;oxide;[];['mp-19550', 'mp-14973', 'mp-693968'];['Silver bis(oxomolybdenum(V)) diphosphate(V) phosphate(V)'];False
mp-15788;;[44957];"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}";trigonal;82.11357866636963;4;{'Li': 1.0, 'Y': 1.0, 'S': 2.0};LiYS2;['Li', 'Y', 'S'];3;-24.04593188;-6.01148297;-2.1812386590625;0.0;2.0688000000000004;False;{};True;{'G_Reuss': 29.0, 'G_VRH': 30.0, 'G_Voigt': 32.0, 'G_Voigt_Reuss_Hill': 30.0, 'K_Reuss': 52.0, 'K_VRH': 53.0, 'K_Voigt': 53.0, 'K_Voigt_Reuss_Hill': 53.0, 'elastic_anisotropy': 0.6, 'elastic_tensor': [[114.0, 33.0, 26.0, -5.0, 0.0, 0.0], [33.0, 114.0, 26.0, 5.0, 0.0, 0.0], [26.0, 26.0, 83.0, 0.0, 0.0, 0.0], [-5.0, 5.0, 0.0, 22.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 22.0, -5.0], [0.0, 0.0, 0.0, 0.0, -5.0, 41.0]], 'homogeneous_poisson': 0.26, 'poisson_ratio': 0.26, 'universal_anisotropy': 0.6, 'elastic_tensor_original': [[109.83709751861814, 33.017962614969406, 20.74654560032585, -10.75089528367795, 0.0, 0.0], [33.714502274311, 116.50043545027924, 20.840707325840103, 5.566672200683378, 0.0, 0.0], [31.013622713130683, 31.013642112916447, 83.1824444070568, -4.399951410849426e-06, 0.0, 0.0], [-7.403849223156214, 1.77177301100048, -3.0073134408141575, 21.40954811162569, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 22.931760204890846, -4.871525111865633], [0.0, 0.0, 0.0, 0.0, -3.933765609059083, 41.28024318888823]], 'compliance_tensor': [[10.2, -2.5, -2.4, 3.1, -0.0, -0.0], [-2.5, 10.2, -2.4, -3.1, 0.0, -0.0], [-2.4, -2.4, 13.5, -0.0, -0.0, 0.0], [3.1, -3.1, -0.0, 46.6, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 46.6, 6.2], [-0.0, 0.0, 0.0, -0.0, 6.2, 25.5]], 'warnings': [], 'nsites': 4};;{'e_electronic': [[6.194884602379332, 9.723678159038695e-07, -1.378441752679664e-07], [9.723678161482597e-07, 6.194886249831871, -8.548668399832593e-07], [-1.3784417538097676e-07, -8.548668399832593e-07, 5.135935147788845]], 'e_total': [[22.85831076950297, 3.587909565601233e-06, -4.770975302208174e-07], [3.587909566660631e-06, 22.858316848386522, -3.1543463951955175e-06], [-4.770975302192132e-07, -3.154346394307339e-06, 17.776172382234243]], 'n': 2.417002689282744, 'poly_electronic': 5.841902000000016, 'poly_total': 21.164266666707913};3.2351264369556296;7.3e-06;None;[];['mp-711283', 'mp-703751', 'mp-710387', 'mp-15788', 'mp-1141970', 'mp-1438372', 'mp-1594849', 'mp-1677999'];['Lithium yttrium sulfide'];True
mp-16804;;[66387];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P31c', 'number': 159, 'point_group': '3m', 'crystal_system': 'trigonal', 'hall': 'P 3 -2c'};trigonal;511.7431489332775;42;{'Li': 6.0, 'Ca': 6.0, 'P': 6.0, 'O': 24.0};LiCaPO4;['Ca', 'Li', 'O', 'P'];4;-288.63263822;-6.872205671904761;-3.1144437683673463;0.0030711744841296;5.1801;False;{};True;;{'eij_max': 0.7665100785536847, 'piezoelectric_tensor': [[0.5224975765275657, -0.5224974744695277, 0.0, 0.0, 0.20379001992278648, 0.0], [0.0, 0.0, 0.0, 0.20378998011701474, 0.0, -0.5224974744695277], [0.249300024347569, 0.24929997565244708, 0.07358999999999999, 0.0, 0.0, 0.0]], 'v_max': [-1.0, 0.0, -0.0]};{'e_electronic': [[2.740050267603516, 4.1300641081097504e-07, 0.0], [4.1300641081097504e-07, 2.740049732396661, 0.0], [0.0, 0.0, 2.767884]], 'e_total': [[9.86026596297266, 1.4862329725710135e-06, 1.807003620809174e-20], [1.4862329725710135e-06, 9.860264036992689, 0.0], [1.807003620809174e-20, 0.0, 10.399237]], 'n': 1.6581097671746763, 'poly_electronic': 2.749328000000059, 'poly_total': 10.039922333321783};2.7644400556000543;1.1666666666666669e-07;oxide;[];['mp-716993', 'mp-693439', 'mp-710959', 'mp-16804', 'mp-1117732', 'mp-1115874', 'mp-1341161'];['Lithium calcium phosphate'];True
mp-17404;;[33721];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'};orthorhombic;580.000879155743;44;{'Y': 8.0, 'Si': 8.0, 'O': 28.0};Y2Si2O7;['O', 'Si', 'Y'];3;-375.28050772;-8.529102448181819;-3.66559436594697;0.023333861893942;5.1098;False;{};True;;;;3.962137549101192;0.0;oxide;[];['mp-716839', 'mp-710794', 'mp-693882', 'mp-554851', 'mp-17404', 'mp-1170796', 'mp-1371917'];['Diyttrium disilicate - delta, HT'];True
mp-17771;;[59888];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I-42d', 'number': 122, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'I -4 2bw'};tetragonal;465.1733009976269;40;{'Na': 2.0, 'Mg': 8.0, 'As': 6.0, 'O': 24.0};NaMg4(AsO4)3;['As', 'Mg', 'Na', 'O'];4;-242.41961903;-6.06049047575;-2.429324651916666;0.0;3.2139;False;{};True;;{'eij_max': 0.170635, 'piezoelectric_tensor': [[0.0, 0.0, 0.0, 0.170635, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.170635, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.11596999999999992]], 'v_max': [0.0, 1.0, 0.0]};{'e_electronic': [[3.1770809999999994, 0.0, 0.0], [0.0, 3.1770809999999994, 0.0], [0.0, 0.0, 3.003003]], 'e_total': [[8.578809499999998, 0.0, 0.0], [0.0, 8.578809499999998, 0.0], [0.0, 0.0, 7.632683999999999]], 'n': 1.7660846525577418, 'poly_electronic': 3.1190549999999995, 'poly_total': 8.26343433333333};3.833647770697904;0.00058345;oxide;[];['mp-724473', 'mp-739055', 'mp-746843', 'mp-17771', 'mp-1117964', 'mp-1395923'];['Sodium tetramagnesium tris(arsenate)'];True
mp-17801;;[30733];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'};orthorhombic;240.212378250172;14;{'Hf': 4.0, 'Cu': 2.0, 'Ge': 8.0};Hf2CuGe4;['Cu', 'Ge', 'Hf'];3;-90.21010902;-6.443579215714286;-0.3744902542857145;0.0403897970714277;0.0;False;{};True;;;;9.831184315427608;0.00446255;None;[];['mp-907213', 'mp-921744', 'mp-920743', 'mp-17801', 'mp-1381446', 'mp-1603428', 'mp-1677103'];['Hafnium copper germanium (2/1/4)'];True
mp-18191;;[];"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P321', 'number': 150, 'point_group': '32', 'crystal_system': 'trigonal', 'hall': 'P 3 2""'}";trigonal;379.9746873110614;27;{'Tl': 6.0, 'Te': 3.0, 'O': 18.0};Tl2TeO6;['O', 'Te', 'Tl'];3;-135.17299761;-5.006407318888889;-1.301896254166667;0.0;0.0;False;{};True;;;;8.29052698117826;6.333333333333333e-07;oxide;[];['mp-914850', 'mp-992786', 'mp-990664', 'mp-18191', 'mp-1347783'];[];True
mp-18866;;[90927, 2556];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4/n', 'number': 85, 'point_group': '4/m', 'crystal_system': 'tetragonal', 'hall': 'P 4ab -1ab'};tetragonal;368.94949812554256;28;{'Ca': 2.0, 'V': 8.0, 'O': 18.0};CaV4O9;['Ca', 'O', 'V'];3;-213.70918041;-7.632470728928571;-2.6459081122321413;0.0234700014286008;2.513100000000001;True;{'Ca': 0.0, 'V': 3.25, 'O': 0.0};True;;;;3.491107320147699;3.9982271;oxide;[];['mp-822244', 'mp-823106', 'mp-823791', 'mvc-13352', 'mp-18866', 'mp-838619', 'mp-839213', 'mp-699645', 'mp-1415886', 'mp-1611008', 'mp-1715538'];['Calcium tetravanadate(IV)'];True
mp-19271;;[35029];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'};hexagonal;270.6740991655128;20;{'Ba': 4.0, 'Cr': 4.0, 'O': 12.0};BaCrO3;['Ba', 'Cr', 'O'];3;-135.93291978;-6.796645989;-2.337443047749999;0.2948362236250039;0.0;True;{'Ba': 0.0, 'Cr': 3.7, 'O': 0.0};True;;;;5.823701509693755;0.749488675;oxide;[];['mp-931334', 'mp-932326', 'mp-915741', 'mp-648321', 'mp-19271', 'mp-1430648', 'mp-1608932', 'mp-1709091'];['Barium chromate(IV)'];True
mp-1934;;[642409, 642412, 104791, 104792];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'};cubic;58.85208482567025;4;{'Li': 2.0, 'Zn': 2.0};LiZn;['Li', 'Zn'];2;-7.21203075;-1.8030076875;-0.2188159583333333;0.0;0.0;False;{};True;{'G_Reuss': 19.0, 'G_VRH': 25.0, 'G_Voigt': 31.0, 'G_Voigt_Reuss_Hill': 25.0, 'K_Reuss': 42.0, 'K_VRH': 42.0, 'K_Voigt': 42.0, 'K_Voigt_Reuss_Hill': 42.0, 'elastic_anisotropy': 3.02, 'elastic_tensor': [[56.0, 35.0, 35.0, 0.0, 0.0, 0.0], [35.0, 56.0, 35.0, 0.0, 0.0, 0.0], [35.0, 35.0, 56.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 44.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 44.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 44.0]], 'homogeneous_poisson': 0.25, 'poisson_ratio': 0.25, 'universal_anisotropy': 3.02, 'elastic_tensor_original': [[56.13154659297566, 35.47177179190345, 35.472223714091065, 0.09832071594730514, -0.1583167250708694, -0.1586159820486694], [35.47293871843193, 56.13270647810044, 35.47293891762556, -0.1581635735973553, 0.0985518429107027, -0.1581726159816305], [35.469504955079316, 35.47030438680098, 56.129673594694424, -0.1588096606213952, -0.15871420368484654, 0.09838385683111209], [0.0598891080475876, -0.030728790877210782, -0.09249101498337559, 44.22977259935063, -0.014313352141147352, -0.002376359335658563], [-0.030637200264477315, 0.060070907986537095, -0.09246760984941513, -0.014447884495421216, 44.229857935397355, -0.0024383003399917084], [-0.030615638168539416, -0.09259715778602423, 0.060010354950340024, -0.014423531779966641, -0.0023299111825170545, 44.22965289687001]], 'compliance_tensor': [[34.9, -13.5, -13.5, -0.0, 0.0, 0.0], [-13.5, 34.9, -13.5, 0.0, -0.0, -0.0], [-13.5, -13.5, 34.9, -0.0, -0.0, -0.0], [-0.0, 0.0, -0.0, 22.6, 0.0, 0.0], [0.0, -0.0, -0.0, 0.0, 22.6, 0.0], [0.0, -0.0, -0.0, 0.0, 0.0, 22.6]], 'warnings': [], 'nsites': 4};;;4.082778097815391;0.00023;None;[];['mp-929052', 'mp-929416', 'mp-912649', 'mp-1934', 'mp-1439277', 'mp-1687739'];['Lithium zinc (1/1)'];True
mp-2079;;[654296, 65184];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fmmm', 'number': 69, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-F 2 2'};orthorhombic;331.4276520459828;10;{'Rb': 4.0, 'P': 6.0};Rb2P3;['Rb', 'P'];2;-40.72769449;-4.072769449;-0.4325843031428569;0.0;1.0654;False;{};True;{'G_Reuss': 10.0, 'G_VRH': 10.0, 'G_Voigt': 11.0, 'G_Voigt_Reuss_Hill': 10.0, 'K_Reuss': 16.0, 'K_VRH': 17.0, 'K_Voigt': 17.0, 'K_Voigt_Reuss_Hill': 17.0, 'elastic_anisotropy': 0.36, 'elastic_tensor': [[44.0, 10.0, 11.0, 0.0, 0.0, 0.0], [10.0, 26.0, 7.0, 0.0, 0.0, 0.0], [11.0, 7.0, 29.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 7.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 12.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 10.0]], 'homogeneous_poisson': 0.24, 'poisson_ratio': 0.24, 'universal_anisotropy': 0.36, 'elastic_tensor_original': [[44.44956358846601, 11.481600546061012, 9.554681284886513, 0.0, 0.0, 0.0], [8.455687334038965, 26.40977748845347, 3.6483605957221394, 0.0, 0.0, 0.0], [12.5550476812469, 9.974119603708726, 28.53765229245445, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 7.271057304189651, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 11.95675883367694, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 9.907278642830565]], 'compliance_tensor': [[26.31634174026719, -7.783291807011908, -8.33669567233197, 2.5350225397476655e-16, 1.4913694822884309e-16, 3.9404513149064064e-16], [-7.783291807011907, 42.65042533695751, -7.164536489232661, -1.3876201427451348e-15, 6.09017472281785e-17, 6.391344282873808e-16], [-8.336695672331972, -7.16453648923266, 39.980878855518604, -2.0088171606071072e-15, 8.945196195321033e-17, -1.2482868534021982e-16], [2.5350225397476685e-16, -1.3876201427451362e-15, -2.008817160607107e-15, 137.53158009410694, 6.261479791970708e-16, 4.608608381642726e-16], [1.491369482288427e-16, 6.090174722817852e-17, 8.945196195321102e-17, 6.261479791970702e-16, 83.6347051831002, -1.6449022200358006e-15], [3.9404513149064035e-16, 6.391344282873802e-16, -1.248286853402199e-16, 4.60860838164273e-16, -1.6449022200358006e-15, 100.93589128268371]], 'warnings': [], 'nsites': 10};;{'e_electronic': [[3.844114193321249, -2.5040985827825857e-07, -3.384882162307015e-07], [-2.504098582019451e-07, 4.847248398865428, 1.2306142682660948e-07], [-3.384882163608291e-07, 1.2306142638252027e-07, 4.961637407837283]], 'e_total': [[6.607790452302776, -4.632528904028553e-07, -6.052507559229489e-07], [-4.6325289013222637e-07, 8.967306042266266, 2.2004612842962956e-07], [-6.052507560703809e-07, 2.2004612820758496e-07, 8.87190350536575]], 'n': 2.133307291509591, 'poly_electronic': 4.5510000000079875, 'poly_total': 8.148999999978264};2.6439837743751915;0.0;None;[];['mp-668390', 'mp-658525', 'mp-691829', 'mp-2079', 'mp-1141237', 'mp-1383023', 'mp-1599287', 'mp-1677315'];['Rubidium phosphide (2/3)', 'Rubidium cyclo-phosphide (4/6)'];True
mp-21260;;[152339, 161112, 633747, 161122, 103634, 161121, 161120, 633740, 103635, 161109, 161119];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6/mmm', 'number': 191, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6 2'};hexagonal;108.7928350918866;6;{'Fe': 3.0, 'Sn': 3.0};FeSn;['Fe', 'Sn'];2;-36.36159592;-6.060265986666667;0.1705300233333334;0.1780943358333333;0.0;False;{};True;{'G_Reuss': 53.0, 'G_VRH': 54.0, 'G_Voigt': 55.0, 'G_Voigt_Reuss_Hill': 54.0, 'K_Reuss': 100.0, 'K_VRH': 100.0, 'K_Voigt': 100.0, 'K_Voigt_Reuss_Hill': 100.0, 'elastic_anisotropy': 0.2, 'elastic_tensor': [[185.0, 86.0, 43.0, 0.0, 0.0, 0.0], [86.0, 185.0, 43.0, 0.0, 0.0, 0.0], [43.0, 43.0, 189.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 48.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 48.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 50.0]], 'homogeneous_poisson': 0.27, 'poisson_ratio': 0.27, 'universal_anisotropy': 0.2, 'elastic_tensor_original': [[184.64710601924165, 87.84079808836826, 42.96887942668998, 0.0, 0.0, 1.0626275827659781e-06], [85.04188460385308, 183.5724955143277, 42.54836139692971, 0.0, 0.0, -1.9997656034823862e-05], [43.61335266279573, 43.613353002742194, 188.54924755604068, 0.0, 0.0, -4.738800825791499e-06], [-2.1430053506293342e-05, -0.0001428303566168256, -2.7000067265942485e-07, 48.222308234663515, -5.253331158704811e-06, 0.0], [-0.000556157023561238, -0.0002815496822698615, -0.0003408598899196302, -1.0666679834418206e-07, 48.079087363641136, 0.0], [-0.06317301041673579, 0.04492253259410531, -0.026477524442390946, 0.0, 0.0, 50.43165737641972]], 'compliance_tensor': [[7.0, -3.0, -0.9, 0.0, 0.0, -0.0], [-3.0, 7.0, -0.9, -0.0, -0.0, 0.0], [-0.9, -0.9, 5.7, 0.0, 0.0, -0.0], [0.0, -0.0, 0.0, 20.8, 0.0, -0.0], [-0.0, -0.0, 0.0, 0.0, 20.8, -0.0], [-0.0, 0.0, -0.0, -0.0, -0.0, 20.1]], 'warnings': [], 'nsites': 6};;;7.992862669463959;0.005617;None;[];['mp-918703', 'mp-905610', 'mp-919632', 'mp-21260', 'mp-1442112', 'mp-1594966', 'mp-1671320'];['High pressure experimental phase', 'Iron stannide (1/1)', 'Iron tin (1/1)', 'Iron tin (1/1)- beta'];True
mp-22505;;[105145];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6/mmm', 'number': 191, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6 2'};hexagonal;107.9878237915328;6;{'Gd': 1.0, 'Al': 3.0, 'Pd': 2.0};GdAl3Pd2;['Al', 'Gd', 'Pd'];3;-40.76970006;-6.79495001;-0.850646074999999;0.0;0.0;False;{};True;;;;6.93560230800342;6.9393272;None;[];['mp-22505', 'mp-1254226', 'mp-1414479', 'mp-1596156', 'mp-1704177'];['Aluminum gadolinium palladium (3/1/2)'];True
mp-22995;;[159858, 93431, 174095, 26450, 201005];{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R3', 'number': 146, 'point_group': '3', 'crystal_system': 'trigonal', 'hall': 'R 3'};trigonal;121.85555000145258;5;{'Ag': 3.0, 'S': 1.0, 'I': 1.0};Ag3SI;['Ag', 'I', 'S'];3;-14.61048595;-2.92209719;-0.223179969625;0.0547782790000002;0.5428999999999999;False;{};True;;{'eij_max': 0.31288833563086854, 'piezoelectric_tensor': [[0.13145745251572097, -0.1314574937512547, 0.0, -0.20639000930327792, -0.07371999464041076, -0.08748002999230521], [-0.0874800299923052, 0.08748000956070787, 0.0, -0.07372000538290763, 0.20638999069672215, -0.13145749375125473], [0.1289399906054182, 0.12894000939458727, 0.10721000000000001, 0.0, 0.0, 0.0]], 'v_max': [-2.0, -1.0, 0.0]};{'e_electronic': [[8.787296359756484, 0.0005751089346963667, 0.0], [-0.0005728910653033381, 8.787297640243601, 0.0], [0.0, 0.0, 8.219689]], 'e_total': [[15.456409873884656, 0.0005759505600462234, -5.646886932178081e-22], [-0.0005720494399534815, 15.456412126196733, -9.780693645883642e-22], [-5.646886932178081e-22, -9.780693645883642e-22, 17.443829]], 'n': 2.9322507282518258, 'poly_electronic': 8.598094333333362, 'poly_total': 16.118883666693797};6.576090262229425;1.7e-05;None;[];['mp-919259', 'mp-904667', 'mp-654995', 'mp-918251', 'mp-22995', 'mp-1069229', 'mp-1069244', 'mp-1069247', 'mp-1069233', 'mp-1115030', 'mp-1438709', 'mp-1594559', 'mp-1667973'];['Trisilver sulfide iodide - gamma', 'Trisilver iodide sulfide - gamma, LT'];True
